g r ā m a p u r u ṣ a	Sanskrit
g r ā m a p r a m u k ṣ a	Sanskrit-derived
g r ā m a v i k h ō	Sanskrit-derived
g r ā m ā d h y ē d ē v a	Sanskrit-derived
g r ā m ē s v a r a	Sanskrit-derived
g r ā s a ṇ ē	Sanskrit-derived
g r ā h a	Sanskrit-derived
g r ā h a k a	Sanskrit-derived
g r ā h a k a i	Sanskrit-derived
g r ā h ā ṇ ē m	Sanskrit-derived
g r ā h i k a	Sanskrit-derived
g r ā h i k ī	Sanskrit-derived
g r ā h ī k a v ē k h a	Sanskrit-derived
g r ī j ā	Sanskrit-derived
g r ī d ā g r ī d ī	
g r ī d u r g a	Sanskrit-derived
g r ī b ā	Sanskrit-derived
g r ī v ā g h a ṇ ṭ ā	Sanskrit-derived
g l ā d ī	Sanskrit-derived
g l ā n i	Sanskrit
g v ā h ī	Persian
g h a ṅ g h ā ṭ a	
g h a ṅ g h ā ḷ a	
g h a ṭ a	Sanskrit
g h a ṭ a i l a	Sanskrit-derived
g h a ṭ a g h a ṭ ā m	
g h a ṭ a ṇ a	Sanskrit-derived
g h a ṭ a ṇ ē	Sanskrit-derived
g h a ṭ a n ā	Sanskrit
g h a ṭ a m a ṭ h a	Sanskrit
g h a ṭ a s a r p a	Sanskrit-derived
g h a ṭ ā	Sanskrit
g h a ṭ ā p r a k ā ś a	Sanskrit-derived
g h a ṇ ṭ ā g a j a r a	Sanskrit-derived
g h a ṇ ṭ i k ā	Sanskrit
g h a ṭ i k ā y a n t r a	Sanskrit
g h a ṭ i k ā s t h ā n a	Sanskrit
g h a ṭ i t ā	Sanskrit-derived
g h a ṭ ī t a	Sanskrit-derived
g h a ṭ h ā r a	Sanskrit-derived
g h a ḍ a	Sanskrit-derived
g h a ḍ a g h a ḍ a	Sanskrit-derived
g h a ḍ a g h a ḍ a ṇ ē	Sanskrit-derived
g h a ḍ a g h a ḍ ā m	Sanskrit-derived
g h a ḍ a g h a ḍ ā ṭ a	Sanskrit-derived
g h a ḍ a g h a ḍ i t a	Sanskrit-derived
g h a ḍ a ṇ ē	Sanskrit-derived
g h a ḍ a ṇ ē - m ō ḍ a ṇ ē	Sanskrit-derived
g h a ḍ a m ō ḍ i	Sanskrit-derived
g h a ḍ a v a ṇ ē	Sanskrit-derived
g h a ḍ ā	Sanskrit-derived
g h a ḍ ā m ō ḍ ī	Sanskrit-derived
g h a ḍ ā v a n ī	Sanskrit-derived
g h a ḍ i t a	Sanskrit-derived
g h a ḍ i y ē g h a ḍ i y ē	Sanskrit-derived
g h a ḍ i v a	Sanskrit-derived
g h a ḍ i v a ṭ a	Sanskrit-derived
g h a ḍ ī	Sanskrit-derived
g h a ḍ ī g h a ḍ ī	Sanskrit-derived
g h a ḍ ī y a ṇ ē	Sanskrit-derived
g h a ḍ u l ā	Sanskrit-derived
g h a ṇ a	Sanskrit-derived
g h a ṇ a v a ṭ a	Sanskrit-derived
g h a ṇ ā v a ṇ ē	Sanskrit-derived
g h a t a ṇ ē	Sanskrit-derived
g h a n a	Sanskrit-derived
g h a n a g h ā ō	Sanskrit-derived
g h a n a g h ō k h a	Sanskrit-derived
g h a n a c a k r a	Sanskrit
g h a n a ṇ ē	Sanskrit-derived
g h a n a t h i r a	Sanskrit-derived
g h a n a d ā ṭ a	Sanskrit-derived,Kannada
g h a n a d ā ṭ a ṇ ē	Sanskrit-derived,Kannada
g h a n a v a ṭ a	Sanskrit-derived
g h a n a v a ṭ a ṇ ē	Sanskrit-derived
g h a n a v a ṭ ī	Sanskrit-derived
g h a n a v a ṭ u p a ṇ a	Sanskrit-derived
g h a n a v i l h a n a	Sanskrit-derived
g h a n a s ā v a ḷ ī	Sanskrit-derived
g h a n ā v a n ē	Sanskrit-derived
g h a n ā v a l ī	Sanskrit-derived
g h a r a	Sanskrit-derived
g h a r a i t ē ṃ v a r a i t ē m	Sanskrit-derived
g h a r a k u l a	Sanskrit-derived
g h a r a k h a ṇ a	Sanskrit-derived
g h a r a g h u s ī	Sanskrit-derived
g h a r a g h ē ṇ ā	Sanskrit-derived
g h a r a c ā r a	Sanskrit-derived
g h a r a ṭ ā	Sanskrit-derived
g h a r a ṭ ī	Deshiya
g h a r a ṭ ī k ā r a	Sanskrit-derived,Deshiya
g h a r a ṭ ī y ā	Deshiya
g h a r a ṭ h ā	
g h a r a ḍ a h u ḷ ī	Sanskrit-derived
g h a r a ṇ ī	Sanskrit-derived
g h a r a ṇ ī	Sanskrit-derived
g h a r a t a v a r a t ē m	Sanskrit-derived
g h a r a d ā r a	Sanskrit-derived
g h a r a d h a n ī	Sanskrit-derived
g h a r a d h ā ṇ ḍ ō ḷ ī	Sanskrit-derived
g h a r a b ā i	Sanskrit-derived
g h a r a b ā r a	Sanskrit-derived
g h a r a b h a ṅ g a	Sanskrit-derived
g h a r a b h a r ī	Sanskrit-derived
g h a r a m ē ḷ ā v ā	Sanskrit-derived
g h a r a r a h ā ṭ ī	Sanskrit-derived
g h a r a r i g h a v a ṇ ī	Sanskrit-derived
g h a r a l ā ṭ h ā	Sanskrit-derived,Kannada
g h a r a v ā t a	Sanskrit-derived
g h a r a v i v ā d a	Sanskrit-derived
g h a r a s t i t i	Sanskrit-derived
g h a r ā c ā r a	Sanskrit-derived
g h a r ā ṇ ē m	Sanskrit-derived
g h a r ā ś r a m a	Sanskrit-derived
g h a r a i t ē v a r a i t ē	Sanskrit-derived
g h a v a g h a v a ṇ ē	
g h a s a ṇ ī	Sanskrit-derived
g h a s a r ē m	Sanskrit-derived
g h a s ā s i t a	Sanskrit-derived
g h a s ī	
g h ā ī	Sanskrit-derived
g h ā u s a	Sanskrit-derived
g h ā ē	
g h ā ē k h a ṇ ḍ ī	Sanskrit-derived
g h ā ē v a ṭ a ṇ ē	Sanskrit-derived
g h ā ē ḷ a	Sanskrit-derived
g h ā ō	Sanskrit-derived
g h ā g a r ā	Deshiya
g h ā g a r ī	Sanskrit-derived
g h ā g ā ṇ ē	
g h ā ṅ g u r a ṇ ē	
g h ā ṅ g u s a ṇ ē	
g h ā g h a r a	Sanskrit-derived
g h ā ṅ g h a v a s a ṇ ē	
g h ā g h ā ṇ ē	
g h ā ṅ g h u r a ṇ ē	
g h ā ṭ a	Sanskrit-derived
g h ā ṇ ṭ a	Sanskrit-derived
g h ā ṇ ṭ a	Sanskrit-derived
g h ā ṭ a ṇ ē	Sanskrit-derived
g h ā ṭ a m ā t h ā	Sanskrit-derived
g h ā ṭ ā	Sanskrit-derived
g h ā ṭ ā	Sanskrit-derived
g h ā ṇ ṭ ā	Sanskrit-derived
g h ā ṭ ī	
g h ā ṇ ṭ ī	Sanskrit-derived
g h ā ṭ a u l a	Sanskrit-derived
g h ā ṇ ā	Sanskrit-derived
g h ā ṇ ā t ē m	Sanskrit-derived
g h ā ṇ ī	Sanskrit-derived
g h ā ṇ a u ḍ ī	Sanskrit-derived
g h ā t a	
g h ā t a ṇ ē	Sanskrit-derived
g h ā t a - v ā p h a	Sanskrit-derived
g h ā t ī	Sanskrit-derived
g h ā n ā	Sanskrit-derived
g h a n a u ḍ ī	Sanskrit-derived
g h ā p a ṇ ē	Sanskrit-derived
g h ā m a i ṇ ē	Sanskrit-derived
g h ā y a	Sanskrit-derived
g h ā y a	
g h ā y a k h a ṇ ḍ ī	Sanskrit-derived
g h ā y a v a ṭ a	Sanskrit-derived
g h ā y a v a ṭ a ṇ ē	Sanskrit-derived
g h ā y a v ā r ā	Sanskrit-derived
g h ā y ā g h ā y ā	Sanskrit-derived
g h ā y ā g h ā v ō	
g h ā y ē v ā ṭ a	Sanskrit-derived
g h ā y ē s u ṭ ī	Sanskrit-derived
g h ā r a	Sanskrit-derived
g h ā r a ṇ ē	Sanskrit-derived
g h ā r ī	Sanskrit-derived
g h ā l a	
g h ā l a ṇ ī	Prakrit
g h ā l a ṇ ē	Prakrit
g h ā l a ṇ ē m	Prakrit
g h ā l ā	Prakrit
g h ā l ā g h ā l ī	Prakrit
g h ā l ī - p h ē ḍ ī	Sanskrit-derived,Prakrit
g h ā v a ḍ ā v a	
g h ā s a	Sanskrit-derived
g h ā s a	Sanskrit
g h ā s a ṇ ē	Sanskrit-derived
g h i u d ē m	Sanskrit-derived,Kannada
g h i r a ṭ ī	Deshiya
g h ī r v a d ē m	
g h u i	
g h u ṅ g a ṭ a	Sanskrit-derived
g h u g a r ī y ā	
g h u ṅ g u r ḍ ū m	
g h u g h u v ā ṇ ē	
g h u ṭ a k ā	Sanskrit-derived
g h u ṭ i k ā	Sanskrit-derived
g h u ṭ i k ā s i d h ī	Sanskrit-derived
g h u ṇ a g h u ṇ ā	
g h u ṇ ā k ṣ a r a	Sanskrit-derived
g h u m a g h u m a ṇ ē	Prakrit
g h u m a ṇ ē	Prakrit
g h u m a r ī	
g h u m a r ī	
g h u m a v i ṇ ē	Prakrit
g h u m ā m ā	
g h u r a g h u r a ṇ ē	
g h u r a g h u r i t a	Sanskrit-derived
g h u r ē m	
g h u r m ī	Sanskrit-derived
g h u s a ḷ a ṇ a	Sanskrit-derived
g h u ḷ a g h u ḷ ā m	
g h ū r ṇ i t a	Sanskrit-derived
g h ṛ ṇ ā	Sanskrit-derived
g h ṛ ṣ ṭ i	Sanskrit-derived
g h ē g h ā	
g h ē	
g h ē ṇ ē	Sanskrit-derived
g h ē ṇ ē m	Sanskrit-derived
g h ē ṇ ē n d ē ṇ ē m	Sanskrit-derived
g h ē - d ē	Sanskrit-derived
g h ē p a ṇ ē	
g h ē m ā r i	
g h ē r ī	
g h a i s ā s a	Sanskrit-derived
g h ō k a	Sanskrit-derived
g h ō k a ṇ ī	Sanskrit-derived
g h ō k a ṇ ē	Sanskrit-derived
g h ō k a r i	
g h ō k a v i ṇ ē	Sanskrit-derived
g h ō k h a	Sanskrit-derived
g h ō k h a ṇ ē m	Sanskrit-derived
g h ō ṅ g a ḍ ī	
g h ō ṅ g a ḍ ī y ā	
g h ō ṅ g a ḍ ē m	
g h ō ṅ g a t ē m	
g h ō ṅ g h a ḍ ē m	
g h ō g h ā	
g h ō ṭ a	Prakrit
g h ō ṭ a ṇ ē	Prakrit
g h ō ṭ ā ḷ a ṇ ē	
g h ō ṭ ī	
g h ō ṭ ē m	
g h ō ḍ a m u k h a	Sanskrit-derived
g h ō ḍ a v a ḍ ī	Sanskrit-derived
g h ō ḍ a s ā h ā n ī	Sanskrit-derived
g h ō ḍ a s ā ḷ ā	Sanskrit-derived
g h ō ḍ u	Sanskrit-derived
g h ō ḍ ē k ā r a	Sanskrit-derived
g h ō ḍ ē h ā ṭ a	Sanskrit-derived
g h ō ḍ ō ṇ ḍ ī	Sanskrit-derived
g h ō ṇ a	Sanskrit-derived
g h ō n ā r a ṇ ē	
g h ō r a	Sanskrit-derived
g h ō r a ṇ ē	Sanskrit-derived
g h ō r ā n d a r a	Sanskrit-derived
g h ō l a	
g h ō l a ṇ ē	Sanskrit-derived
g h ō ṣ a	Sanskrit-derived
g h ō s a	Sanskrit-derived
g h ō s ā	Sanskrit-derived
g h ō ṃ s ā	Sanskrit-derived
g h ō s ā ḷ a	Sanskrit-derived
g h ō ṃ s ā ḷ a	Sanskrit-derived
g h ō ṃ s ā ḷ a ṇ ē	Sanskrit-derived
g h ō s ā ḷ ā	Sanskrit-derived
g h ō s ā ḷ ī	
g h ō s u l ē m	Sanskrit-derived
g h ō ḷ a	
g h ō ḷ a ṇ ē	Sanskrit-derived
g h ō ḷ ā ṇ ā	
g h ō ḷ ī v a	Sanskrit-derived
g h r a ṣ ṭ ī	Sanskrit-derived
g h r u ṇ ā	Sanskrit-derived
c a	Sanskrit-derived
c a u k a ṭ ī	Sanskrit-derived
c a u t h a	Sanskrit-derived
c a u r a	Sanskrit-derived
c a u h a t h a m a l l a	Sanskrit-derived
c a k a t a ḷ ī	Sanskrit-derived
c a k a n ā c ū r a	Sanskrit-derived
c a k a i	Sanskrit-derived
c a k ō r ī	
c a k ō r ī	Sanskrit
c a k r a	Sanskrit
c a k r a c ā ḷ a	Sanskrit-derived
c a k r a p ī ṭ h a	Sanskrit
c a k r a v a t ī	Sanskrit-derived
c a k r a v a r t ā	Sanskrit-derived
c a k r a v a r t ī	Sanskrit-derived
c a k r a v ā k a	Sanskrit
c a k r a v ā ṭ a	Sanskrit
c a k r a v ī h a	Sanskrit-derived
c a k r ā k ṣ a d ē v a t ā	Sanskrit-derived
c a k r ī v a r t ī	Sanskrit-derived
c a k r ē ś a	Sanskrit-derived
c a k r ē ś v a r a	Sanskrit-derived
c a ṅ k h a	Sanskrit-derived
c a g a ḷ a ṇ ē	
c a ṭ a	
c a ṭ a p a ṭ ā m	
c a ṭ a p a ṭ ī	
c a ḍ a k a ṇ ā	Kannada
c a ṇ ḍ a k ā y ē t a n a	Sanskrit-derived
c a ḍ a ṇ ē	Prakrit
c a ḍ a p h a ḍ a ṇ ē	Prakrit
c a ṇ ḍ a v ā t a	Sanskrit
c a ḍ a ḷ a	
c a ḍ ā v a ṇ ē	
c a ṇ ḍ ā ṃ ś a	Sanskrit-derived
c a ṇ ḍ i k ā	Sanskrit-derived
c a ṇ ḍ i s a	Sanskrit-derived
c a ḍ h a	
c a ḍ h a ṇ ē	Prakrit
c a ḍ h ā v a ṇ ī	
c a ḍ h ā v ā	
c a ḍ h ō v a ḍ h ī	
c a ṇ ā	Sanskrit-derived
c a ṇ ī	
c a t u r a d ē ś ī	Sanskrit-derived
c a t u r a d h i	Sanskrit-derived
c a t u r ā ī	Sanskrit-derived
c a t u r ā v a ṭ a	Sanskrit-derived
c a t u r v i d h a	Sanskrit
c a t u r v i d h a	Sanskrit
c a t u r v i d h ē m	
c a t u r s ī v a	Sanskrit-derived
c a t u s ī v a	
c a t r u g h ā ṭ a s ī m ā	Sanskrit-derived
c a n d a n a p ā l a v ī	Sanskrit-derived
c a n d a n a p i ñ j a r ī	Sanskrit-derived
c a n d r a k a ḷ ā	Sanskrit-derived
c a n d r a t ā r ā	Sanskrit-derived
c a n d r a m a y a	Sanskrit-derived
c a n d r a s ū r y a s a m p u ṭ a	Sanskrit
c a n d r ā m ṛ t a	Sanskrit-derived
c a n d r i k ā	Sanskrit
c a n d r ī	
c a p a ṭ a g h ā y a	Sanskrit-derived
c a p a ḷ a	Sanskrit-derived
c a m p ā ṣ a ṣ ṭ h ī	Sanskrit
c a p ē ṭ a	Sanskrit
c a p ē ṭ a g h ā t a	Sanskrit-derived
c a p ē ṭ ā	Sanskrit-derived
c a m a t k ā r a	Sanskrit
c a m a t k ā r a ṇ ē	Sanskrit-derived
c a r a k a ṇ ē	Sanskrit-derived
c a r a ḍ a ṇ ē	
c a r a ṇ a	Sanskrit-derived,Prakrit
c a r a ṇ a c ā r ī	Sanskrit-derived
c a r a ṇ a c ā r y a	
c a r a ṇ a c ā l ī	Sanskrit-derived
c a r a ṇ a s a v h ā n a	Sanskrit-derived
c a r a ṇ ē	Sanskrit-derived
c a r a p h a ḍ a	
c a r a p h a ḍ a ṇ ē	
c a r a b a ṭ a	
c a r a m a d a ś ā	Sanskrit
c a r a v ī	Kannada
c a r ā c a r a	Sanskrit-derived
c a r i t a	Sanskrit
c a r i t a r t h a	Sanskrit-derived
c a r i t ā r t h a	Sanskrit-derived
c a r i t r a	Sanskrit
c a r ī	Sanskrit-derived
c a r c a k a	Sanskrit-derived
c a r c a ṇ ē	Sanskrit-derived
c a r b a ṭ a	
c a r m a	Sanskrit-derived
c a r m a c ō r a	Sanskrit
c a r y ā	Sanskrit-derived
c a r y ā	Sanskrit
c a r y ā v a n t a	Sanskrit-derived
c a l a ṇ ē	Sanskrit-derived
c a l a n t a	Sanskrit-derived
c a l a v a l ā	Sanskrit-derived
c a v a ṅ k a	
c a v a k a ṇ ē	Prakrit
c a v a g a	Sanskrit-derived
c a v a ḍ ā	Sanskrit-derived
c a v a ḍ ī	
c a v a t h ī	Sanskrit-derived
c a v a r a	Sanskrit-derived
c a v a r a d h a r a	Sanskrit-derived
c a v a r a d h a r i ṇ ī	Sanskrit-derived
c a v a r a s a ḍ a k ā	Sanskrit-derived,Kannada
c a v a r ā	Sanskrit-derived
c a v a r ī	Sanskrit-derived
c a v a r ē m	Sanskrit-derived
c a ṃ v a ḷ a ṇ ē	Sanskrit-derived
c a v a ḷ ē m	
c a v ā ḷ ē m	Sanskrit-derived
c a v i	Sanskrit-derived
c a v i ḍ h a ḷ a	Sanskrit-derived,Deshiya
c a v i n a ṭ a	Sanskrit-derived
c a v ī	Sanskrit-derived
c a h u ṭ ā	Sanskrit-derived
c a h u b u ḍ ī	Sanskrit-derived
c a h u m m a t ī	Sanskrit-derived
c a h ū	Sanskrit-derived
c a ḷ a	Sanskrit-derived
c a ḷ a c a ḷ ā m	Sanskrit-derived
c a ḷ a ṇ a	Sanskrit-derived
c a ḷ a ṇ ē	Sanskrit-derived
c a ḷ a t h a	
c a ḷ a n ā	Prakrit
c a ḷ a b a ḷ a	Sanskrit-derived
c a ḷ a b a ḷ a ṇ ē	Sanskrit-derived
c a ḷ a b a ḷ ē	
c a ḷ a v a ḷ a	Sanskrit-derived
c a ḷ ī	
c a ḷ ō b a ḷ i k ā	
c ā u ṇ ḍ a	Sanskrit-derived
c ā u ṇ ḍ ā	Sanskrit-derived
c ā u ḍ ī	Sanskrit-derived
c ā u d a s ī	Sanskrit-derived
c ā u r ā	
c ā u r ī	Sanskrit-derived
c ā k a	Sanskrit-derived
c ā k a v a r ā	Sanskrit-derived
c ā k a v ī	Sanskrit-derived
c ā k a ḷ ā	
c ā k ā ṭ a ṇ ē	Sanskrit-derived
c ā k ā r ī	Sanskrit-derived
c ā k i	Sanskrit-derived
c ā k ī k a r a	Sanskrit-derived
c ā k ō r ā	Sanskrit-derived
c ā k a u r ā	Sanskrit-derived
c ā k h a ṇ ē	Prakrit
c ā ṅ g a	Sanskrit-derived
c ā ṅ g a	Sanskrit-derived
c ā ṅ g a	Sanskrit-derived
c ā ṅ g ā c ā ṅ g ī	Sanskrit-derived
c ā ṅ g ā v ā	Sanskrit-derived
c ā c a r a	Kannada
c ā c a r a	
c ā ñ c a r a ṇ ē	Kannada
c ā ñ c a r ī	Sanskrit-derived,Kannada
c ā c a r ē m	Kannada
c ā ñ c a l ē m	Sanskrit-derived
c ā ñ c u	Sanskrit-derived
c ā ñ c u ā ḍ ē m	
c ā ñ c u ḍ ā	Sanskrit-derived
c ā ñ c u p u ṭ a	Sanskrit-derived
c ā ñ c u v a ḍ ā	Sanskrit-derived
c ā ñ c u v ā ḍ ē m	
c ā ñ c ō ḍ a	
c ā ṭ a	Sanskrit
c ā ṭ a ṇ ī	Prakrit
c ā ṭ a ṇ ē	Prakrit
c ā ṭ a r u m	Sanskrit-derived
c ā ṭ ā	
c ā ṭ u	Sanskrit-derived
c ā ṭ u	
c ā ṭ u s ī	Sanskrit-derived
c ā ṭ ē k h ē ḷ ē	Sanskrit-derived
c ā ḍ a	Sanskrit-derived
c ā ṇ ḍ a l a	
c ā ḍ ā r t h ī	Sanskrit-derived
c ā ṇ ḍ ā l a	Sanskrit-derived
c ā ṇ ḍ ā ḷ ī	Sanskrit-derived
c ā ṇ ḍ ī	Sanskrit-derived
c ā ḍ ē m	
c ā t u r a ṅ g a	Sanskrit-derived
c ā t u r a ṅ g ī	Sanskrit-derived
c ā t u r d a k ṣ a	Sanskrit-derived
c ā t u ṣ ṭ a v i t ā	
c ā n t h ī	Sanskrit-derived
c ā n d a	Sanskrit-derived
c ā n d i ṇ ī	Sanskrit-derived
c ā n d i ṇ ē	Sanskrit-derived
c ā n d i n ī	
c ā n d ō v ā	Sanskrit-derived
c ā n d r a	Sanskrit
c ā n d r ā y a ṇ a	Sanskrit
c ā p a ṭ a	
c ā m p ā	Sanskrit-derived
c ā m p ā ṭ ī	Sanskrit-derived
c ā m p ā h u l ī	Sanskrit-derived
c ā m p ē k a ḷ i k ā	Sanskrit-derived
c ā m p ē g ō r a	Sanskrit-derived
c ā m p ē g ō r a ṭ a	Sanskrit-derived
c ā m p ē g a u r a	
c ā m p ē p a ṇ a	Sanskrit-derived
c ā m p ē l a	Sanskrit-derived
c ā m p a u l a	Sanskrit-derived
c ā m b a ḍ ē m	Sanskrit-derived
c ā m a	Sanskrit-derived
c ā m a k a ṇ ī	Prakrit
c ā m a k a ṇ ē	Prakrit
c ā m a k a n ā	
c ā m a c ō r ī	Sanskrit-derived
c ā m a ṭ h ī	Sanskrit-derived
c ā m a ḷ a	Sanskrit-derived
c ā m ā ṭ ī	
c ā m ā r a	Sanskrit-derived
c ā m ā r ī	Sanskrit-derived
c ā m u c ō r a	Sanskrit-derived
c ā m u ṇ ḍ ā	Sanskrit
c ā m ō ṭ h ā	Sanskrit-derived
c ā m h ā r a	Sanskrit-derived
c ā r a	Sanskrit-derived
c ā r a	Sanskrit-derived
c ā r a	Sanskrit-derived
c ā r a ṇ ē	Sanskrit-derived
c ā r ā	Sanskrit-derived
c ā r ā c u r ā	Sanskrit-derived
c ā r i	Sanskrit-derived
c ā r ō ḷ ī	
c ā r ‍ h ī	
c ā l a ṇ ē	Sanskrit-derived
c ā l i	Sanskrit-derived
c ā l ī s a	Sanskrit-derived
c ā v a ṭ a	Sanskrit-derived
c ā v a ṭ ī	Sanskrit-derived
c ā v a ṭ a i	Sanskrit-derived
c ā v a ḍ ī	Sanskrit-derived
c ā v a ḷ a ṇ ē	Sanskrit-derived
c ā v a ḷ ī	Sanskrit-derived
c ā v ī t h u ṅ k ī	
c ā s a	Sanskrit-derived
c ā s ē ñ c ā s a	Sanskrit-derived
c ā h a ṇ ē	Sanskrit-derived
c ā h a v a ḍ ī	Sanskrit-derived
c ā h ā ḍ ā c ā h ā ḍ ī	
c ā h ā ḍ ī	Sanskrit-derived
c ā h ā ḷ a	Sanskrit-derived
c ā h u l ī	
c ā ḷ a	
c ā ḷ a k a	Sanskrit-derived
c ā ḷ a ḍ h ā ḷ a	
c ā ḷ a ṇ ē	Sanskrit-derived
c ā ḷ a v a ṇ a	Sanskrit-derived
c ā ḷ a v a ṇ ā	Sanskrit-derived
c ā ḷ a v a ṇ ē	Sanskrit-derived
c ā ḷ a v i t ā	Sanskrit-derived
c ā ḷ ā	Sanskrit-derived
c i	Sanskrit-derived
c i ā r i	Sanskrit-derived
c i k a s ā	Sanskrit-derived
c i k ā ṭ h ī	Sanskrit-derived
c i k ā r a	Sanskrit-derived
c i k i t s ā	Sanskrit
c i k i t s i k ā	Sanskrit
c i k h a l a	Sanskrit-derived,Prakrit
c i k h a l a v a n ī	Sanskrit-derived,Prakrit
c i k h a l a v ā h ā ḷ a	Sanskrit-derived,Prakrit
c i k h i m i k h ī	
c i k h ō l a	Sanskrit-derived,Prakrit
c i ñ c a k a r a ṭ ē m	Sanskrit-derived
c i ñ c a ṇ ā	
c i ñ c a b a r a ṭ a	Sanskrit-derived
c i ñ c a v ṛ k ṣ a	Sanskrit-derived
c i ñ c ō r ā	Sanskrit-derived
c i c c h ē ṣ a	Sanskrit-derived
c i j j a ḍ a	Sanskrit-derived
c i ṭ h i k ā r a	Sanskrit-derived
c i ḍ a n ī	
c i ḍ ā ṇ ī	
c i ḍ ā r a	Kannada
c i t a	Sanskrit-derived
c i t a	Sanskrit-derived
c i n t a k h a ṇ ē	Sanskrit-derived
c i n t a ṇ ē	Sanskrit-derived
c i n t a ṇ ē m	Sanskrit-derived
c i t a r a	Sanskrit-derived
c i t a l a	Sanskrit-derived
c i n t a v a ṇ a	Sanskrit-derived
c i n t a v a ṇ ē	Sanskrit-derived
c i t a ḷ a	Sanskrit-derived
c i n t ā	Sanskrit
c i t ā ḍ a ṇ ē	Sanskrit-derived
c i t ā r a ṇ ī	Sanskrit-derived
c i t ā r a ṇ ē	Sanskrit-derived
c i t ā r i y ā	Sanskrit-derived
c i n t ā v a ṇ ē	Sanskrit-derived
c i n t ā v a r t a	Sanskrit-derived
c i n t ā v a s t h a	Sanskrit-derived
c i t ī	Sanskrit-derived
c i t t a p a ṇ a	Sanskrit-derived
c i t t ā t h i l a	Sanskrit-derived
c i t p a t i	Sanskrit
c i t r a	Sanskrit
c i t r a	Sanskrit-derived
c i t r a k a	Sanskrit
c i t r a g ā t h ā	Sanskrit
c i t r a p h a ḷ a	Sanskrit-derived
c i t r a ś ā ḷ ā	Sanskrit-derived
c i t r a s t ī t a	Sanskrit-derived
c i t r i s t a	Sanskrit-derived
c i t r ī v a	Sanskrit-derived
c i d a v a r a	Sanskrit-derived
c i d b r a h m a	Sanskrit-derived
c i d r ū p a	Sanskrit-derived
c i n d h ī	Sanskrit-derived
c i n d h ī c ī r a k u ṭ ī	Sanskrit-derived
c i n ā ṃ s u k a	Sanskrit-derived
c i n h a	Sanskrit-derived
c i n h a ṇ ē	Sanskrit-derived
c i n h ā c i n h a	Sanskrit-derived
c i p u ḷ ī	Sanskrit-derived
c i m a k h a ḍ ā	Sanskrit-derived,Kannada
c i m a ṭ ā	Sanskrit-derived
c i m a ṇ ā	Kannada
c i m ā	Kannada
c i m u ṭ a ṇ ē	
c i m u ṭ ā	Sanskrit-derived
c i m u ṭ ī	Sanskrit-derived
c i m ō r ā	
c i r a k ā ṇ ḍ ī	
c i r a k ā ḷ ē m	Sanskrit-derived
c i r a g u ṭ a	Sanskrit-derived
c i r a ñ j ī v ī	Sanskrit-derived
c i r a ṭ ī	Sanskrit-derived
c i r a ṇ ī	
c i r a ṇ ē	Sanskrit-derived,Vedic Sanskrit
c i r a p a ṇ ē	Sanskrit-derived
c i r ā	
c i r i r ī	
c i r ī	
c i r ī v a	
c i r ē b a d h a	Sanskrit-derived
c i v a ḍ a ṇ ē	Sanskrit-derived
c i ḷ a s a ṇ ē	Sanskrit-derived
c i ḷ a s a v ā ṇ ē m	Sanskrit-derived
c i ḷ a s ī	Sanskrit-derived
c ī	Sanskrit-derived
c ī k a b h a r ī	Sanskrit-derived
c ī c a s ē t a	Sanskrit-derived
c ī t a	Sanskrit-derived
c ī t ā	Sanskrit-derived
c ī t t ī	Sanskrit-derived
c ī p a	Sanskrit-derived
c ī p a	Sanskrit-derived
c ī p a t a ḷ a	Sanskrit-derived
c ī p ī	Sanskrit-derived
c ī r a	Sanskrit
c ī r a k u ṭ a	Sanskrit-derived
c ī r a c ō ḷ ī	Sanskrit-derived
c ī r a ṭ ī	Sanskrit-derived
c ī r a ṇ ī	
c ī r a ṇ ē	Sanskrit-derived,Vedic Sanskrit
c u k a ṇ ē	Prakrit
c u k a v i ṇ ē	Prakrit
c u k a v i t ī	Sanskrit-derived,Prakrit
c u k ī	Prakrit
c u k ī b h u l ī	Prakrit
c u c ī	Sanskrit-derived
c u ṭ a c u ṭ ā m	
c u ḍ ā	Sanskrit-derived
c u ḍ ī	Sanskrit-derived
c u ḍ ī c ā c u ḍ ī	
c u ḍ u ḍ ī	
c u ḍ u p h a ṇ ē	
c u ḍ ē d ā n a	Sanskrit-derived
c u t a	Sanskrit-derived
c u t i m a n t a	Sanskrit-derived
c u t h ē m	
c u n a k h a ḍ ā	Sanskrit-derived
c u n ā	Sanskrit-derived
c u n ā ḍ ā	Sanskrit-derived
c u m b a k a	Sanskrit
c u b a k a r i	
c u b a ḍ ī	
c u m b a ṇ ē	Sanskrit-derived
c u b a ḷ ī	
c u b u k a ḷ a ṇ ē	
c u b h a ḷ a ṇ ē	
c u m b h a ḷ ī	
c u b h ē m	
c u r a k a	
c u r a ṇ ē	Sanskrit-derived
c u r ī	Sanskrit-derived
c u r u m u r ē m	Sanskrit-derived
c u l ī	Sanskrit-derived,Pali
c u ḷ a	Sanskrit-derived
c u ḷ a k a	
c u ḷ a c u ḷ ī	
c u ḷ a b u ḷ a	Sanskrit-derived
c u ḷ a l ī	Sanskrit-derived
c u ḷ u k a	Sanskrit-derived
c ū ḍ ā r a t n a	Sanskrit
