अतनु	Sanskrit
अतर	
अतरपाल	Native
अतरसों	Native
अतर्क	Sanskrit
अतर्क्य	Sanskrit
अतल	Sanskrit
अतलस	Perso-Arabic
अतलसी	Perso-Arabic
अतसी	Sanskrit
अता	Perso-Arabic
आताई	
अताई	Perso-Arabic
अता-पता	Native
अति	Sanskrit
अतिकाय	Sanskrit
अतिकाल	Sanskrit
अतिक्रमण	Sanskrit
अतिचार	Sanskrit
अतिजीवन	Sanskrit
अतिजीवित	Sanskrit
अतिजीवी	Sanskrit
अतिथि	Sanskrit
अतिदान	Sanskrit
अतिपातक	Sanskrit
अतिबल	Sanskrit
अतिबार	Sanskrit
अतिबेल	Native
अतिभार	Sanskrit
अतिरंजन	Sanskrit
अतिरंजित	Sanskrit
अतिरिक्त	Sanskrit
अतिरेक	Sanskrit
अतिरोग	Sanskrit
अतिवक्ता	Sanskrit
अतिवाद	Sanskrit
अतिवादी	Sanskrit
अतिवानी	
अतिविष	Sanskrit
अतिशय	Sanskrit
अतिशयता	Sanskrit
अतिशयी	Sanskrit
अतिशीत	Sanskrit
अतिशीतन	Sanskrit
अतिसार	Sanskrit
अतींद्रिय	Sanskrit
अतीत	Sanskrit
अतीत-	Native
अतीव	Sanskrit
अतीस	
अतुरा-	Semi-native
अतुराई	
अतुल	Sanskrit
अतुलनीय	Sanskrit
अतुलित	Sanskrit
अतुल्य	Sanskrit
अतृप्त	Sanskrit
अतृप्ति	Sanskrit
अतोल	Native
अत्तार	Perso-Arabic
अत्तारी	Perso-Arabic
अत्यंत	Sanskrit
अत्यंतता	Sanskrit
अत्यधिक	Sanskrit
अत्यधिकता	Sanskrit
अत्यय	Sanskrit
अत्यर्थ	Sanskrit
अत्यल्प	Sanskrit
अत्याचार	Sanskrit
अत्याचारी	Sanskrit
अत्यानंद	Sanskrit
अत्यावश्यक	Sanskrit
अत्युक्ति	Sanskrit
अत्युत्तम	Sanskrit
अथ	Sanskrit
अथक	Native
अथमना	Native,Semi-native
अथर्वनी	Semi-native
अथव-	Native
अथवा	Sanskrit
अथाई	Native
अथाह	Native
अथित	Semi-native
आथिर	Semi-native
अदंड	Sanskrit
अदंडनीय	Sanskrit
अदंड्य	Sanskrit
अदत्त	Sanskrit
अदद	Perso-Arabic
अदना	Perso-Arabic
अदब	Perso-Arabic
अदबदकर	
अदबदाना	
अदम	Perso-Arabic
अदम्य	Sanskrit
अदय	Sanskrit
अदरक	Semi-native
अदरकी	Native
अदरख	
अदरावन	Native
अदर्श	Sanskrit
अदर्शन	Sanskrit
अदल	Perso-Arabic
अदल-बदल	Native
अदला-बदला	
अदला-बदली	Native
अदली-बदली	
अदवाइन	
अदवान	
अदहन	
अदा	Perso-Arabic
अदाता	Sanskrit
अदानी	Sanskrit
अदायगी	Perso-Arabic
अदालत	Perso-Arabic
अदालती	Perso-Arabic
अदावत	Perso-Arabic
अदावती	Perso-Arabic
अदिति	Sanskrit
अदिन	Sanskrit
अदिष्ट	Semi-native
आदिस्टि	Semi-native
अदृढ़	Semi-native
अदृश्य	Sanskrit
अदृश्यता	Sanskrit
अदृष्ट	Sanskrit
अदेय	Sanskrit
अदेस	Semi-native
अदोष	Sanskrit
अदौड़ी	Native
अदौरी	
अद्धा	Native
अद्धी	Native
अद्भुत	Sanskrit
अद्भुतत्व	Sanskrit
अद्य	Sanskrit
अद्यतन	Sanskrit
अद्रि	Sanskrit
अद्रोह	Sanskrit
अद्रोही	Sanskrit
अद्वितीय	Sanskrit
अद्वेष	Sanskrit
अद्वेषी	Sanskrit
अद्वैत	Sanskrit
अधः-	Sanskrit
अध-	Native
अध-	
अधन	Sanskrit
अधन्ना	
अधम	Sanskrit
अधमता	Sanskrit
अधर	Native
अधर	Semi-native
अधर्म	Sanskrit
अधर्मपना	Native
अधर्मिष्ठ	Sanskrit
अधर्मी	Sanskrit
अधस्-	Sanskrit
अधारी	Semi-native
अधारी	Native
अधार्मिक	Sanskrit
अधि-	Sanskrit
अधिक	Sanskrit
अधिकतम	Sanskrit
अधिकतर	Sanskrit
अधिकता	Sanskrit
अधिकरण	Sanskrit
अधिकर्मी	Sanskrit
अधिका-	Semi-native
अधिकाई	Native
अधिकार	Sanskrit
अधिकारक	Sanskrit
अधिकारिक	Sanskrit
अधिकारिणी	Sanskrit
अधिकारी	Sanskrit
अधिकारी	Native
अधिकृत	Sanskrit
अधिकृति	Sanskrit
अधिगत	Sanskrit
अधिगम	Sanskrit
अधिगमन	Sanskrit
अधिग्रहण	Sanskrit
अधित्यका	Sanskrit
अधिदेश	Sanskrit
अधिदैविक	Sanskrit
अधिनायक	Sanskrit
अधिनायकत्व	Sanskrit
अधिनियम	Sanskrit
अधिनियमन	Sanskrit
अधिनियमित	Sanskrit
अधिप	Sanskrit
अधिपति	Sanskrit
अधिपत्र	Sanskrit
अधिप्रमाणित	Sanskrit
अधिभार	Sanskrit
अधिभौतिक	Sanskrit
अधिमत	Sanskrit
अधिमान	Sanskrit
अधिमास	Sanskrit
अधिया	Native
अधियाना	Native
अधियार	Native
अधियारी	Native
अधिराज	Sanskrit
अधिराज्य	Sanskrit
अधिरोपण	Sanskrit
अधिरोपित	Sanskrit
अधिवक्ता	Sanskrit
अधिवर्ष	Sanskrit
अधिवास	Sanskrit
अधिवासी	Sanskrit
अधिवेशन	Sanskrit
अधिशासी	Sanskrit
अधिशेष	Sanskrit
अधिष्ठाता	Sanskrit
अधिष्ठात्री	Sanskrit
अधिष्ठान	Sanskrit
अधिष्ठित	Sanskrit
अधिसंख्य	Sanskrit
अधिसूचना	Sanskrit
अधिसूचित	Sanskrit
अधीक्षक	Sanskrit
अधीक्षण	Sanskrit
अधीत	Sanskrit
अधीन	Sanskrit
अधीनता	Sanskrit
अधीनीकरण	Sanskrit
अधीर	Sanskrit
अधीरज	Native,Semi-native
अधीरता	Sanskrit
अधीश	Sanskrit
अधिश्वर	Sanskrit
अधुना	Sanskrit
अधूरा	Native
अधेड़	Native
अधेड़पना	Native
अधेला	
अधेली	
अधैर्य	Sanskrit
अधो-	Sanskrit
अधोतर	
अधौड़ी	Native
अध्यक्ष	Sanskrit
अध्यक्षता	Sanskrit
अध्यक्षत्व	Sanskrit
अध्यक्षा	Sanskrit
अध्ययन	Sanskrit
अध्ययनीय	Sanskrit
अध्यवसाय	Sanskrit
अध्यवसायी	Sanskrit
अध्यात्म	Sanskrit
अध्यात्मिक	
अध्यादेश	Sanskrit
अध्यापक	Sanskrit
अध्यापकी	Native
अध्यापन	Sanskrit
अध्यापिका	Sanskrit
अध्याय	Sanskrit
अध्यारोप	Sanskrit
अध्यारोपण	Sanskrit
अध्यारोपित	Sanskrit
अध्यास	Sanskrit
अध्यासीन	Sanskrit
अध्याहार	Sanskrit
अध्याहुत	Sanskrit
अध्येता	Sanskrit
अध्येय	Sanskrit
अध्रुव	Sanskrit
अन-	Native
अनंग	Sanskrit
अनंगी	Sanskrit
अनंगीकरण	Sanskrit
अनंगीकार	Sanskrit
अनंत	Sanskrit
अनंतता	Sanskrit
अनंतिम	Sanskrit
अनंतर	Sanskrit
अनंतरित	Sanskrit
अनंतरीय	Sanskrit
अनंतर्हित	Sanskrit
अनंत्य	Sanskrit
अनंद	
अनंश	Sanskrit
-अन	
-अन	
-अन	Perso-Arabic
अनकना	
अनक्षर	Sanskrit
अनख	Native
अनखा-	Native
अनखाहट	Native
अनखी	Native
अनगढ़	Native
अनगढ़त	Native
अनगढ़पन	Native
अनगढ़पना	
अनगणित	Native
अनगिनत	Native
अनगिना	Native
अनगी	Native
अनघ	Sanskrit
अनघड़	
अनघड़त	
अनघड़पन	
अनघड़पना	
अनचाहत	Native
अनचाहा	Native
अनचित	
अनचित्ता	Native
अनचीत	Native
अनचीता	Native
अनचेना	
अनछीला	Native
अनछेड़	Native
अनजना	Native
अनजाई	Native
अनजान	Native
अनजानत	
अनजाना	
अनजानी	Native
अनजामा	Native
अनझिप	Native
अनट	Native
अनत	Native
अनदेखा	Native
अनदेखी	
अनधिकार	Sanskrit
अनन्नास	Portuguese
अनन्नासी	Native
अनन्य	Sanskrit
अनन्यता	Sanskrit
अनपच	Native
अनपढ़	Native
अनपढ़ता	Native
अनपढ़ा	
अनपराध	Sanskrit
अनपराधी	Sanskrit
अनपरिचय	Native
अनपाय	Sanskrit
अनपायी	Sanskrit
अनपेक्ष	Sanskrit
अनपेक्षा	Sanskrit
अनपेक्षित	Sanskrit
अनपेक्ष्य	Sanskrit
अनप्रतीती	Native,Sanskrit
अनबन	Native
अनबन	Native
अनबिंधा	Native
अनबूझ	Native
अनबेधा	Native
अनबोल	Native
अनबोला	Native
अनबोया	Native
अनब्याहा	Native
अनभल	Native
अनभला	Native
अनभाया	Native
अनभिज्ञ	Sanskrit
अनभिज्ञता	Sanskrit
अनभिलाष	Sanskrit
अनभिलाषी	Sanskrit
अनमन	
अनमना	Native
अनमनाना	Native
अनमनापन	Native
अनमनाहट	Native
अनमिल	Native
अनमेल	Native
अनमोल	Native
अनरखा	Native
अनरस	Native
अंनरीति	Sanskrit
अनर्गल	Sanskrit
अनर्थ	Sanskrit
अनर्थक	Sanskrit
अनर्थकारी	Sanskrit
अनर्थी	Sanskrit
अनर्हता	Sanskrit
अनल	Sanskrit
अनलसित	Sanskrit
अनवकाश	Sanskrit
अनवट	Native
अनवट	Native
अनवद्य	Sanskrit
अनवधान	Sanskrit
अनवधानता	Sanskrit
अनवधि	Sanskrit
अनवरत	Sanskrit
अनवरोध	Sanskrit
अनवसर	Sanskrit
अनवस्थ	Sanskrit
अनवस्था	Sanskrit
अनवस्थित	Sanskrit
अनवाँसा	Native
अनवाँसी	Native
अनशन	Sanskrit
अनश्वर	Sanskrit
अनसमझ	Native
अनसिखा	Native
अनसुन	Native
अनसुना	Native
अनसुनी	Native
अनसूय	Sanskrit
अनसोच	Native
अनसोचा	Native
अनहंकार	Sanskrit
अनहित	Native
अनहितू	
अनहोता	Native
अनहोना	Native
अनहोनी	Native
अनाकानी	
अनाकार	Sanskrit
अनाक्रमण	Sanskrit
अनाक्रांत	Sanskrit
अनाक्रांता	Sanskrit
अनागत	Sanskrit
अनागति	Sanskrit
अनागम	Sanskrit
अनागम्य	Sanskrit
अनाचरण	Sanskrit
अनाचार	Sanskrit
अनाचारिता	Sanskrit
अनाचारी	Sanskrit
अनाचित	Native
अनाचिती	Native
अनाज	Native
अनाजी	Native
अनाड़ी	Native
अनाड़ीपन	Native
अनाड़ीपना	
अनातुर	Sanskrit
अनात्म	Sanskrit
अनात्मक	Sanskrit
अनाथ	Sanskrit
अनाद	Semi-native
अनादर	Sanskrit
अनादरण	Sanskrit
अनादरणीय	Sanskrit
अनादरित	Native,Sanskrit
अनादि	Sanskrit
अनादिता	Sanskrit
अनादित्व	Sanskrit
अनादृत	Sanskrit
अनानास	Portuguese
अनाप-शनाप	Native
अनाम	Sanskrit
अनामक	Sanskrit
अनामय	Sanskrit
अनामिका	Sanskrit
अनायक	Sanskrit
अनायास	Sanskrit
अनायासिक	Sanskrit
अनार	Perso-Arabic
अनारपन	
अनारी	Perso-Arabic
अनावरण	Sanskrit
अनावर्ती	Sanskrit
अनावृ+ष्टि	Sanskrit
अनावृत	Sanskrit
अनावृत्त	Sanskrit
अनावृत्ति	Sanskrit
अनाश्य	Sanskrit
अनाहत	Sanskrit
अनाहार	Sanskrit
अनाहारी	Sanskrit
अनिंदनीय	Sanskrit
अनिंदित	Sanskrit
आनिच्छा	Sanskrit
अनिच्छित	Sanskrit
अनिच्छु	Sanskrit
अनिच्छुक	Sanskrit
अनित्य	Sanskrit
अनित्यता	Sanskrit
अनिद्र	Sanskrit
अनिद्रा	Sanskrit
अनिद्रित	Sanskrit
अनिपुण	Sanskrit
अनियमित	Sanskrit
अनियार-	Native
अनिरुद्ध	Sanskrit
अनिर्णय	Sanskrit
अनिर्णीत	Sanskrit
अनिर्मल	Sanskrit
अनिर्वचनीय	Sanskrit
अनिर्वाच्य	Sanskrit
अनिल	Sanskrit
अनिवारित	Sanskrit
अनिवार्य	Sanskrit
अनिवार्यता	Sanskrit
अनिश	Native
अनिश्चय	Sanskrit
अनिश्चित	Sanskrit
अनिषिद्ध	Sanskrit
अनिष्ट	Sanskrit
अनिष्ठा	Sanskrit
अनी	Native
अनीक	Sanskrit
अनीति	Sanskrit
अनीह	Sanskrit
अनु-	
अनुकंपा	Sanskrit
अनुकंपित	Sanskrit
अनुकथन	Sanskrit
अनुकरण	Sanskrit
अनुकरणीय	Sanskrit
अनुकर्ष	Sanskrit
अनुकर्षण	Sanskrit
अनुकारक	Sanskrit
अनुकारी	Sanskrit
अनुकाल	Sanskrit
अनुकूल	Sanskrit
अनुकूल-	Native,Sanskrit,Semi-native
अनुकूलता	Sanskrit
अनुकूलन	Sanskrit
अनुकूलन	Sanskrit
अनुकूलित	Sanskrit
अनुकृति	Sanskrit
अनुक्ति	Sanskrit
अनुक्रम	Sanskrit
अनुक्रमण	Sanskrit
अनुक्रमणिका	Sanskrit
अनुक्षण	Sanskrit
अनुगत	Sanskrit
अनुगति	Sanskrit
अनुगम	Sanskrit
